#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
27549,Redmine,Defect,NA,Closed,Normal,Rewite url filter issue redmine,doanh nguyen,NA,2017-12-04T05:01:00Z,Issues,NA,NA,NA,NA,0,2017-11-17T04:16:00Z,2017-12-04T05:01:00Z,NA,Invalid,NA,"hi All 

i need Rewrite url filter issue redmine 
http://domain/projects/ngan-sach/issues?utf8=%E2%9C%93&set_filter=1&sort=id%3Adesc&f%5B%5D=status_id&op%5Bstatus_id%5D=o&f%5B%5D=assigned_to_id&op%5Bassigned_to_id%5D=%3D&v%5Bassigned_to_id%5D%5B%5D=149&f%5B%5D=&c%5B%5D=tracker&c%5B%5D=subject&c%5B%5D=done_ratio&c%5B%5D=priority&c%5B%5D=assigned_to&c%5B%5D=due_date&c%5B%5D=cf_1&c%5B%5D=author&group_by=

http://domain/projects/ngan-sach/issues/%E2%9C%93/1/3Adesc...

Very Th?nks"
27556,Redmine,Defect,NA,Closed,Normal,"Changes in the project view, the information is displayed in the form of columns.",Jorge Garcia,NA,2017-11-18T16:47:00Z,Projects,NA,NA,NA,NA,0,2017-11-17T16:09:00Z,2017-11-18T16:47:00Z,次のチケットと重複 #26853,Duplicate,3.4.3,"The project view comes out in the form of columns, which makes the reading of the projects uncomfortable. If this is the new way to show the projects, could I disable it?

In addition, if the description of the project is too long, it jumps to the other column."
27558,Redmine,Defect,NA,Closed,Urgent,Project view looks like is a bug in v3.4.3,howie.woo woo,NA,2017-11-18T16:50:00Z,Projects,NA,NA,NA,NA,0,2017-11-18T07:35:00Z,2017-11-18T16:50:00Z,次のチケットと重複 #26853,Duplicate,3.4.3,"When I test the new version v3.4.x,the ""projects"" table shows some issues, the project lists are messed up but not happened in v3.3x .please show the pictures."
27560,Redmine,Defect,NA,Closed,Normal,RJS is messing up Nginx proxy for static files,Erwin Mueller,NA,2017-12-03T19:26:00Z,UI,NA,NA,NA,NA,0,2017-11-18T11:17:00Z,2017-12-03T19:26:00Z,次のチケットと重複 #17770,Duplicate,3.4.3,"I have a simple Redmine+Nginx setup and I upgraded to the latest Redmine version. I see that the following is not working:

* issues: switch version, switch tracker
* custom field: switch format
* probably a lot more

The issue is that I have the following Nginx configuration:

<pre>
location ~* ^.+\.(?:css|js|jpe?g|gif|htc|ico|png|html)$
</pre>

That is fairly common to serve static files directly and make use of Nginx speed. But it breaks RJS apparently.

Because you have this requests:

<pre>
<script>
//<![CDATA[

$('#custom_field_field_format').change(function(){
  $.ajax({
    url: '/custom_fields/new.js',
    type: 'get',
    data: $('#custom_field_form').serialize(),
    complete: toggleDisabledInit
  });
});

//]]>
</script>
</pre>

And Nginx returns a 404:

<pre>
nginx_1    | 2017/11/18 09:50:09 [error] 18#18: *53 open() ""/var/www/html/public/custom_fields/new.js"" failed (2: No such file or directory), client: 192.168.80.1, server: _, request: ""GET /custom_fields/new.js?utf8=%E2%9C%93&authenticity_token=xBi4lllxH%2FNxCGxOPy1355fFA8Z5nvJ6cUKKuOJm3UjR13XVRk0jmPwbEIM1qQcXjxPkJuxr8e3l6tzKK%2BGL%2Bw%3D%3D&custom_field%5Bfield_format%5D=bool&custom_field%5Bname%5D=Affected+Version&custom_field%5Bdescription%5D=&custom_field%5Bmin_length%5D=&custom_field%5Bmax_length%5D=&custom_field%5Bregexp%5D=&custom_field%5Btext_formatting%5D=&custom_field%5Bdefault_value%5D=&custom_field%5Burl_pattern%5D=&custom_field%5Bis_required%5D=0&custom_field%5Bis_required%5D=1&custom_field%5Bis_filter%5D=0&custom_field%5Bis_filter%5D=1&custom_field%5Bsearchable%5D=0&custom_field%5Bsearchable%5D=1&custom_field%5Bvisible%5D=1&custom_field%5Brole_ids%5D%5B%5D=&custom_field%5Btracker_ids%5D%5B%5D=1&custom_field%5Btracker_ids%5D%5B%5D=&custom_field%5Bis_for_all%5D=0&custom_field%5Bproject_ids%5D%5B%5D=&type=IssueCustomField HTTP/1.1"", host: ""localhost:8080"", referrer: ""http://localhost:8080/custom_fields/new?utf8=%E2%9C%93&type=IssueCustomField""
</pre>

Nginx sees a request to @new.js@ and thinks it's a static file and tries to serve it directly.

RJS shouldn't be used anyway: #15560

Workaround:

Add a new location for @new.js@ and let it serve from the Rails server.

<pre>
location ~* ^.+new\.js$ {
  proxy_pass http://redmine:3000;
</pre>
"
27584,Redmine,Defect,NA,Needs feedback,Normal,REST-API projects modules not working XML,Eva Encabo,NA,2017-12-12T18:57:00Z,REST API,NA,NA,NA,NA,0,2017-11-19T23:03:00Z,NA,NA,NA,3.4.2,"hi,
No module assign to project when we do
<enabled_module_names>issue_tracking</enabled_module_names>
the other values are well assigned."
27586,Redmine,Defect,NA,Closed,Normal,"""Uncheck all"" icon at the upper left corner in workflow status transitions page is not working",Go MAEDA,Go MAEDA,2017-11-25T16:42:00Z,Administration,3.3.6,NA,NA,NA,0,2017-11-20T07:17:00Z,2017-11-25T14:02:00Z,NA,Fixed,3.3.5,"We can check / uncheck multiple checkboxes by clicking ""?"" icons in WorkflowsController#edit page.

But the ""?"" icon at the upper left corner, supposed to be able to check / uncheck all checkboxes, is not working as expected. ""Check all"" works fine but ""Uncheck all"" does not work at all.

!{width: 366px;}.workflow-uncheck-all@2x.png!"
27609,Redmine,Defect,NA,Closed,Low,The requested URL /redmine was not found on this server.,muralidharan h,NA,2017-11-22T14:13:00Z,NA,NA,NA,NA,NA,0,2017-11-22T06:53:00Z,2017-11-22T14:13:00Z,NA,Invalid,NA,"hi Team,


After  installing successfully redmine .  the page is not loading  
"
27622,Redmine,Defect,NA,New,Normal,"When disabling notes for a role, file upload disapperas too at issue update",Kl?ra Szab?,NA,2017-12-10T04:54:00Z,Issues,NA,NA,NA,NA,0,2017-11-23T09:12:00Z,NA,NA,NA,3.4.3,"When the ""Add notes"" possibility for a role is disabled, the user with that role can't upload file when editing an issue.
This problem is not present when a new issue is made, the file upload module is visible and working, this problem occurs only when an existing issue is edited (and any kind of adding or editing note function is disabled). View and manage files option is enabled.

I noticed this problem in Redmine version 3.4.3, 3.4.2, and 3.3.2.

Is there a setting which i miss? (looked up the problem here in redmine and google, but could not find anything) Is there a guick fix solution, which i can use until it is resolved (if it is really a defect)?

Thanks for a response in advance."
27634,Redmine,Defect,NA,Closed,Normal,The redmime product plugin cant work on TOP Menu in V3.4.3,howie.woo woo,NA,2017-11-24T02:51:00Z,NA,NA,NA,NA,NA,0,2017-11-24T02:46:00Z,2017-11-24T02:51:00Z,NA,Invalid,3.4.3,"When I set the redmine product plugin，it doesn't work on TOP Menu in V3.4.3，but it work in V3.3.5？
Please see the attached picture."
27658,Redmine,Defect,NA,New,Low,Git merge-graph does not respect first parent,Joshua Judson Rosen,NA,2017-11-28T04:31:00Z,SCM,NA,NA,NA,NA,0,2017-11-27T20:55:00Z,NA,NA,NA,3.3.1,"The git DAG Mainly that the DAG always seems to be oriented backward:
?The revisions that ""git log --graph"" and gitk/qgit/etc. display as the left-hand side is on the right (what git calls the ""first parent"" is drawn as the `last parent'), and so all of the merges appear to be inverted."
27673,Redmine,Defect,NA,Closed,Normal,Watchers cannot see issue with restricted issue visibility,Jess Nielsen,NA,2017-11-29T11:53:00Z,Issues permissions,NA,NA,NA,NA,0,2017-11-29T11:05:00Z,2017-11-29T11:53:00Z,次のチケットと重複 #9330,Duplicate,3.2.1,"People added as watchers cannot see the respective issue 
when ""Issues visibility"" is set to ""Issues created by or assigned to the user"" 
for the role they belong to.

This is very annoying, please up-prioritize it."
27683,Redmine,Defect,NA,Closed,Normal,Filter assignee field,Lara R,NA,2017-12-01T09:31:00Z,Issues,NA,NA,NA,NA,0,2017-11-30T19:03:00Z,2017-12-01T09:31:00Z,NA,Invalid,NA,"I have a project with several groups and users and when I create an issue,in the Assignee field I see the groups created but also the users from all those groups. I just want to show the groups and not the users.

Any ideas?"
27685,Redmine,Defect,NA,Closed,Normal,redmine_highlightjs plugin fix,Alexey Prohasko,NA,2017-12-01T09:22:00Z,NA,NA,NA,NA,NA,0,2017-12-01T07:07:00Z,2017-12-01T09:22:00Z,NA,Invalid,NA,"In redmine version 3.4.x, the theme change does not work in the plugin Redmine HighlightJS syntax(http://www.redmine.org/plugins/redmine_highlightjs). To fix this in a file located on the path: /{your redmine directory}/plugins/redmine_highlightjs/lib/hooks/view_highlighted_hook.rb you need to change

@setting = Setting.plugin_redmine_highlightjs [: theme]@

on

@setting = Setting.plugin_redmine_highlightjs ['theme']@

"
27693,Redmine,Defect,NA,New,Normal,"In queries, operator ""Any"" should be ""Not empty""",Stephane Evr,NA,2017-12-27T17:07:00Z,NA,NA,NA,NA,NA,0,2017-12-01T14:43:00Z,NA,NA,NA,NA,"In queries, the operator ""All"" actually returns only fields which are not empty.
Let's say I create an Issue Query with the following filter:

<pre>
      Assignee:      ALL  
</pre>

This will return all the issues with the assignee field *not empty*, same for any filter where the operator ""ALL"" is available.

* Could we change the naming of ""ALL"" to ""Not empty"" somewhat?
* It can still be useful to have a true ""ALL"" operator which returns any result (Empty OR Not Empty), because then we can quickly change the operator without having to remove/add the filter (especially if many filters are available to select from)"
27728,Redmine,Defect,NA,Closed,Normal,"Internal wiki anchors with ""name"" are deprecated and don't work with last Chrome versions",Mattia Gentilini,NA,2017-12-29T13:46:00Z,Wiki,NA,NA,NA,NA,0,2017-12-05T12:13:00Z,2017-12-29T13:46:00Z,NA,Invalid,NA,"When I create a heading in a Redmine wiki page, it is rendered as such:

<pre><code class=""html"">
<a name=""Heading-title""></a>
</code></pre>

Using @name@ attribute to create fragment HTML anchors is deprecated; Furthermore, current Chrome versions do not support linking to this, so the TOC links don't work. These anchors should be created using @id@ attribute instead, better if added to the @<h1>@, @<h2>@ ... tag without creating an empty @<a>@ tag.

I can't determine which Redmine version I'm using so I don't know if this is fixed in a newer release."
27754,Redmine,Defect,NA,Closed,Normal,Strip whitespace from email addresses on lost password page,Felix Sch?fer,Go MAEDA,2017-12-09T03:44:00Z,Accounts / authentication,3.4.4,NA,NA,NA,0,2017-12-07T12:25:00Z,2017-12-09T03:44:00Z,関連している #22532,Fixed,NA,Sometimes people will not notice that they copied and pasted or inadvertently entered a whitespace when entering their email address in the lost password page. This currently leads to no password recovery being sent as the whitespaces will prevent a user from being found.
27769,Redmine,Defect,NA,New,Normal,utf8 4 bytes on SQL Server 2014 Standard,Jan W?jcik,NA,2017-12-10T04:48:00Z,Database,NA,NA,NA,NA,0,2017-12-09T22:07:00Z,NA,NA,NA,3.4.2,"We've just came across a major issue in our production Redmine instance.

Description of the problem.

One of our coworkers tried to create a ticket containing a smiley face (copy paste from MS Outlook).

http://www.fileformat.info/info/unicode/char/1f60a/index.htm

Form submission resulted in a 500 server error.

!2.jpg!

She removed the smiley face and the issue had been successfully submitted. Then other coworkers created about 10 more issues. The system was running fine. However the failed request created *an open transaction*.

!1.jpg!

We suspect that other issues where created in the scope of this running transaction as nested transactions. The transaction was active for about 24 hours and was blocking some of our housekeeping jobs and we had to kill it. As a result we lost all 10 issues that were (successfully) submitted after the one with the smiley face in it (resulting in a 500 error).

I was able to recreate the problem folowing the steps above.

BR
Jan"
27780,Redmine,Defect,NA,New,Normal,Attachment sort doesn't work with Unicode,Амир Мусин,NA,2017-12-12T03:24:00Z,Attachments,NA,NA,NA,NA,0,2017-12-11T17:47:00Z,NA,関連している #20369,NA,NA,"casecmp method doesn't work with Unicode symbol - https://bugs.ruby-lang.org/issues/14055
decision is to use casecmp? instead of casecmp - https://bugs.ruby-lang.org/issues/12786"
27798,Redmine,Defect,NA,Closed,Normal,Error 404 occurred when opening attached file having Japanese (multibyte) file name,tacafumi tadocolo,NA,2017-12-18T05:41:00Z,Attachments,NA,NA,NA,NA,0,2017-12-15T05:18:00Z,2017-12-18T05:41:00Z,NA,Invalid,3.4.2,"This problem sometimes occurs.
The wrong URL ""%E7%94?%E8?%8B%E6%9B?"" is @""%E7%94(DCB3)%E8(DCAB)%8B%E6%9B(DCB8)""@.
And that must be ""%E7%94%B3%E8%AB%8B%E6%9B%B8"".
It seems that the ""%"" character of the URL is changing to binary \xdc.
See these logs below.

* Logs on success

*Apache log (logs/accsss.log)
<pre>
10.10.45.59 - - [13/Dec/2017:10:14:45 +0900] ""GET /redmine/attachments/3054/PJ%E7%94%B3%E8%AB%8B%E6%9B%B8.txt HTTP/1.1"" 200 40204
</pre>

*Redmine log (log/production.log)*
<pre>
Started GET ""/redmine/attachments/3054/PJ%E7%94%B3%E8%AB%8B%E6%9B%B8.txt"" for 127.0.0.1 at 2017-12-13 10:14:45 +0900
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""3054"", ""filename""=>""PJ申請書.txt""}
  Current user: admin (id=1)
  Rendered common/_file.html.erb (0.0ms)
  Rendered layouts/_file.html.erb (15.6ms)
  Rendered attachments/file.html.erb within layouts/base (15.6ms)
  Rendered plugins/clipboard_image_paste/app/views/clipboard_image_paste/_headers.html.erb (0.0ms)
  Rendered plugins/sidebar_hide/app/views/sidebar/_hideButton_partial.html.erb (0.0ms)
  Rendered plugins/clipboard_image_paste/app/views/clipboard_image_paste/_add_form.html.erb (0.0ms)
Completed 200 OK in 78ms (Views: 52.3ms | ActiveRecord: 15.6ms)
</pre>

* Logs on failure

*Apache log (logs/accsss.log)*
<pre>
10.10.45.59 - - [13/Dec/2017:10:14:39 +0900] ""GET /redmine/attachments/3054/PJ%E7%94%B3%E8%AB%8B%E6%9B%B8.txt HTTP/1.1"" 404 12492
</pre>

*Redmine log (log/production.log)*
<pre>
Started GET ""/redmine/attachments/3054/PJ%E7%94?%E8?%8B%E6%9B?.txt"" for 127.0.0.1 at 2017-12-13 10:14:39 +0900
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""3054"", ""filename""=>""PJ\xE7\x94\xB3\xE8\xAB\x8B\xE6\x9B\xB8.txt""}
  Current user: admin (id=1)
  Rendered common/error.html.erb within layouts/base (0.0ms)
  Rendered plugins/clipboard_image_paste/app/views/clipboard_image_paste/_headers.html.erb (0.0ms)
  Rendered plugins/sidebar_hide/app/views/sidebar/_hideButton_partial.html.erb (0.0ms)
  Rendered plugins/clipboard_image_paste/app/views/clipboard_image_paste/_add_form.html.erb (15.6ms)
Filter chain halted as :find_attachment rendered or redirected
Completed 404 Not Found in 47ms (Views: 36.4ms | ActiveRecord: 0.0ms)
</pre>

<pre>
Environment:
  Redmine version                3.4.2.stable
  Ruby version                   2.3.3-p222 (2016-11-21) [x64-mingw32]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.9.5
  Filesystem                     
Redmine plugins:
  clipboard_image_paste          1.12
  easy_baseline                  1.4
  easy_gantt                     1.10
  easy_gantt_pro                 1.10
  redmine_dmsf                   1.5.9
  redmine_graphs                 0.1.0
  redmine_issue_templates        0.1.8
  redmine_issues_summary_graph   0.0.9
  redmine_issues_tree            0.0.10
  redmine_monitoring_controlling 0.1.1
  redmine_nikoca_re              0.2.0
  sidebar_hide                   0.0.8
</pre>

Other environment:
<pre>
OS:  Windows 2008 R2
Web server:  Apache 2.2.32
Additional gems:
  thin (1.7.2)
  thin_service (0.0.7)
</pre>
"
